#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"desayunar, él, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,el,pret_indefinido,desayunó,,false,,
"desayunar, ns, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,ns,pret_indefinido,desayunamos,,false,,
"desayunar, vs, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,vs,pret_indefinido,desayunasteis,,false,,
"desayunar, ellos, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,ellos,pret_indefinido,desayunaron,,false,,
"desayunar, yo, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,yo,pret_perfecto,he desayunado,,false,,
"desayunar, tú, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,tu,pret_perfecto,has desayunado,,false,,
"desayunar, él, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,el,pret_perfecto,ha desayunado,,false,,
"desayunar, ns, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,ns,pret_perfecto,hemos desayunado,,false,,
"desayunar, vs, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,vs,pret_perfecto,habéis desayunado,,false,,
"desayunar, ellos, pret. perfecto",desayunar,jeść śniadanie,to have breakfast,ellos,pret_perfecto,han desayunado,,false,,
"desayunar, yo, presente progresivo",desayunar,jeść śniadanie,to have breakfast,yo,presente_progresivo,estoy desayunando,,false,,
"desayunar, tú, presente progresivo",desayunar,jeść śniadanie,to have breakfast,tu,presente_progresivo,estás desayunando,,false,,
"desayunar, él, presente progresivo",desayunar,jeść śniadanie,to have breakfast,el,presente_progresivo,está desayunando,,false,,
"desayunar, ns, presente progresivo",desayunar,jeść śniadanie,to have breakfast,ns,presente_progresivo,estamos desayunando,,false,,
"desayunar, vs, presente progresivo",desayunar,jeść śniadanie,to have breakfast,vs,presente_progresivo,estáis desayunando,,false,,
"desayunar, ellos, presente progresivo",desayunar,jeść śniadanie,to have breakfast,ellos,presente_progresivo,están desayunando,,false,,
"desayunar, yo, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,yo,pret_imperfecto,desayunaba,,false,,
"desayunar, tú, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,tu,pret_imperfecto,desayunabas,,false,,
"desayunar, él, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,el,pret_imperfecto,desayunaba,,false,,
"desayunar, ns, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,ns,pret_imperfecto,desayunábamos,,false,,
"desayunar, vs, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,vs,pret_imperfecto,desayunabais,,false,,
"desayunar, ellos, pretérito imperfecto",desayunar,jeść śniadanie,to have breakfast,ellos,pret_imperfecto,desayunaban,,false,,
"desayunar, tú, imperativo",desayunar,jeść śniadanie,to have breakfast,tu,imperativo,desayuna,,false,,
"desayunar, usted, imperativo",desayunar,jeść śniadanie,to have breakfast,ud,imperativo,desayune,,false,,
"desayunar, ns, imperativo",desayunar,jeść śniadanie,to have breakfast,ns,imperativo,desayunemos,,false,,
"desayunar, vs, imperativo",desayunar,jeść śniadanie,to have breakfast,vs,imperativo,desayunad,,false,,
"desayunar, ustedes, imperativo",desayunar,jeść śniadanie,to have breakfast,uds,imperativo,desayunen,,false,,
"desayunar, yo, futuro",desayunar,jeść śniadanie,to have breakfast,yo,futuro_simple,desayunaré,,false,,
"desayunar, tú, futuro",desayunar,jeść śniadanie,to have breakfast,tu,futuro_simple,desayunarás,,false,,
"desayunar, él, futuro",desayunar,jeść śniadanie,to have breakfast,el,futuro_simple,desayunará,,false,,
"desayunar, ns, futuro",desayunar,jeść śniadanie,to have breakfast,ns,futuro_simple,desayunaremos,,false,,
"desayunar, vs, futuro",desayunar,jeść śniadanie,to have breakfast,vs,futuro_simple,desayunaréis,,false,,
"desayunar, ellos, futuro",desayunar,jeść śniadanie,to have breakfast,ellos,futuro_simple,desayunarán,,false,,
"descubrir, yo, presente",descubrir,odkryć,to discover,yo,presente,descubro,odkrywam,false,,conjugation::po-polsku
"descubrir, tú, presente",descubrir,odkryć,to discover,tu,presente,descubres,odkrywasz,false,,conjugation::po-polsku
"descubrir, él, presente",descubrir,odkryć,to discover,el,presente,descubre,odkrywa,false,,conjugation::po-polsku
"descubrir, ns, presente",descubrir,odkryć,to discover,ns,presente,descubrimos,odkrywamy,false,,conjugation::po-polsku
"descubrir, vs, presente",descubrir,odkryć,to discover,vs,presente,descubrís,odkrywacie,false,,conjugation::po-polsku
"descubrir, ellos, presente",descubrir,odkryć,to discover,ellos,presente,descubren,odkrywają,false,,conjugation::po-polsku
"descubrir, yo, pret. indefinido",descubrir,odkryć,to discover,yo,pret_indefinido,descubrí,odkryłem,false,,conjugation::po-polsku
"descubrir, tú, pret. indefinido",descubrir,odkryć,to discover,tu,pret_indefinido,descubriste,odkryłeś,false,,conjugation::po-polsku
"descubrir, él, pret. indefinido",descubrir,odkryć,to discover,el,pret_indefinido,descubrió,odkrył,false,,conjugation::po-polsku
"descubrir, ns, pret. indefinido",descubrir,odkryć,to discover,ns,pret_indefinido,descubrimos,odkryliśmy,false,,conjugation::po-polsku
"descubrir, vs, pret. indefinido",descubrir,odkryć,to discover,vs,pret_indefinido,descubristeis,odkryliście,false,,conjugation::po-polsku
"descubrir, ellos, pret. indefinido",descubrir,odkryć,to discover,ellos,pret_indefinido,descubrieron,odkryli,false,,conjugation::po-polsku
"descubrir, yo, pret. perfecto",descubrir,odkryć,to discover,yo,pret_perfecto,he descub<em>iert</em>o,,true,,
"descubrir, tú, pret. perfecto",descubrir,odkryć,to discover,tu,pret_perfecto,has descub<em>iert</em>o,,true,,
"descubrir, él, pret. perfecto",descubrir,odkryć,to discover,el,pret_perfecto,ha descub<em>iert</em>o,,true,,
"descubrir, ns, pret. perfecto",descubrir,odkryć,to discover,ns,pret_perfecto,hemos descub<em>iert</em>o,,true,,
"descubrir, vs, pret. perfecto",descubrir,odkryć,to discover,vs,pret_perfecto,habéis descub<em>iert</em>o,,true,,
"descubrir, ellos, pret. perfecto",descubrir,odkryć,to discover,ellos,pret_perfecto,han descub<em>iert</em>o,,true,,
"descubrir, yo, presente progresivo",descubrir,odkryć,to discover,yo,presente_progresivo,estoy descubriendo,,false,,
"descubrir, tú, presente progresivo",descubrir,odkryć,to discover,tu,presente_progresivo,estás descubriendo,,false,,
"descubrir, él, presente progresivo",descubrir,odkryć,to discover,el,presente_progresivo,está descubriendo,,false,,
"descubrir, ns, presente progresivo",descubrir,odkryć,to discover,ns,presente_progresivo,estamos descubriendo,,false,,
"descubrir, vs, presente progresivo",descubrir,odkryć,to discover,vs,presente_progresivo,estáis descubriendo,,false,,
"descubrir, ellos, presente progresivo",descubrir,odkryć,to discover,ellos,presente_progresivo,están descubriendo,,false,,
"descubrir, yo, pretérito imperfecto",descubrir,odkryć,to discover,yo,pret_imperfecto,descubría,,false,,
"descubrir, tú, pretérito imperfecto",descubrir,odkryć,to discover,tu,pret_imperfecto,descubrías,,false,,
"descubrir, él, pretérito imperfecto",descubrir,odkryć,to discover,el,pret_imperfecto,descubría,,false,,
"descubrir, ns, pretérito imperfecto",descubrir,odkryć,to discover,ns,pret_imperfecto,descubríamos,,false,,
"descubrir, vs, pretérito imperfecto",descubrir,odkryć,to discover,vs,pret_imperfecto,descubríais,,false,,
"descubrir, ellos, pretérito imperfecto",descubrir,odkryć,to discover,ellos,pret_imperfecto,descubrían,,false,,
"descubrir, tú, imperativo",descubrir,odkryć,to discover,tu,imperativo,descubre,,false,,
"descubrir, usted, imperativo",descubrir,odkryć,to discover,ud,imperativo,descubra,,false,,
"descubrir, ns, imperativo",descubrir,odkryć,to discover,ns,imperativo,descubramos,,false,,
"descubrir, vs, imperativo",descubrir,odkryć,to discover,vs,imperativo,descubrid,,false,,
"descubrir, ustedes, imperativo",descubrir,odkryć,to discover,uds,imperativo,descubran,,false,,
"descubrir, yo, futuro",descubrir,odkryć,to discover,yo,futuro_simple,descubriré,,false,,
"descubrir, tú, futuro",descubrir,odkryć,to discover,tu,futuro_simple,descubrirás,,false,,
"descubrir, él, futuro",descubrir,odkryć,to discover,el,futuro_simple,descubrirá,,false,,
"descubrir, ns, futuro",descubrir,odkryć,to discover,ns,futuro_simple,descubriremos,,false,,
"descubrir, vs, futuro",descubrir,odkryć,to discover,vs,futuro_simple,descubriréis,,false,,
"descubrir, ellos, futuro",descubrir,odkryć,to discover,ellos,futuro_simple,descubrirán,,false,,
"despertarse, yo, presente",despertarse,budzić się,to wake up,yo,presente,me desp<em>i</em>erto,budzę się,true,,conjugation::po-polsku conjugation::basic-verb
"despertarse, tú, presente",despertarse,budzić się,to wake up,tu,presente,te desp<em>i</em>ertas,budzisz się,true,,conjugation::po-polsku conjugation::basic-verb
"despertarse, él, presente",despertarse,budzić się,to wake up,el,presente,se desp<em>i</em>erta,budzi się,true,,conjugation::po-polsku conjugation::basic-verb
"despertarse, ns, presente",despertarse,budzić się,to wake up,ns,presente,nos despertamos,budzimy się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, vs, presente",despertarse,budzić się,to wake up,vs,presente,os despertáis,budzicie się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, ellos, presente",despertarse,budzić się,to wake up,ellos,presente,se desp<em>i</em>ertan,budzą się,true,,conjugation::po-polsku conjugation::basic-verb
"despertarse, yo, pret. indefinido",despertarse,budzić się,to wake up,yo,pret_indefinido,me desperté,budziłem się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, tú, pret. indefinido",despertarse,budzić się,to wake up,tu,pret_indefinido,te despertaste,budziłeś się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, él, pret. indefinido",despertarse,budzić się,to wake up,el,pret_indefinido,se despertó,budził się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, ns, pret. indefinido",despertarse,budzić się,to wake up,ns,pret_indefinido,nos despertamos,budziliśmy się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, vs, pret. indefinido",despertarse,budzić się,to wake up,vs,pret_indefinido,os despertasteis,budziliście się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, ellos, pret. indefinido",despertarse,budzić się,to wake up,ellos,pret_indefinido,se despertaron,budzili się,false,,conjugation::po-polsku conjugation::basic-verb
"despertarse, yo, pret. perfecto",despertarse,budzić się,to wake up,yo,pret_perfecto,me he despertado,,false,,conjugation::basic-verb
"despertarse, tú, pret. perfecto",despertarse,budzić się,to wake up,tu,pret_perfecto,te has despertado,,false,,conjugation::basic-verb
"despertarse, él, pret. perfecto",despertarse,budzić się,to wake up,el,pret_perfecto,se ha despertado,,false,,conjugation::basic-verb
"despertarse, ns, pret. perfecto",despertarse,budzić się,to wake up,ns,pret_perfecto,nos hemos despertado,,false,,conjugation::basic-verb
"despertarse, vs, pret. perfecto",despertarse,budzić się,to wake up,vs,pret_perfecto,os habéis despertado,,false,,conjugation::basic-verb
"despertarse, ellos, pret. perfecto",despertarse,budzić się,to wake up,ellos,pret_perfecto,se han despertado,,false,,conjugation::basic-verb
"despertarse, yo, presente progresivo",despertarse,budzić się,to wake up,yo,presente_progresivo,me estoy despertando,,false,,conjugation::basic-verb
"despertarse, tú, presente progresivo",despertarse,budzić się,to wake up,tu,presente_progresivo,te estás despertando,,false,,conjugation::basic-verb
"despertarse, él, presente progresivo",despertarse,budzić się,to wake up,el,presente_progresivo,se está despertando,,false,,conjugation::basic-verb
"despertarse, ns, presente progresivo",despertarse,budzić się,to wake up,ns,presente_progresivo,nos estamos despertando,,false,,conjugation::basic-verb
"despertarse, vs, presente progresivo",despertarse,budzić się,to wake up,vs,presente_progresivo,os estáis despertando,,false,,conjugation::basic-verb
"despertarse, ellos, presente progresivo",despertarse,budzić się,to wake up,ellos,presente_progresivo,se están despertando,,false,,conjugation::basic-verb
"despertarse, yo, pretérito imperfecto",despertarse,budzić się,to wake up,yo,pret_imperfecto,me despertaba,,false,,conjugation::basic-verb
"despertarse, tú, pretérito imperfecto",despertarse,budzić się,to wake up,tu,pret_imperfecto,te despertabas,,false,,conjugation::basic-verb
"despertarse, él, pretérito imperfecto",despertarse,budzić się,to wake up,el,pret_imperfecto,se despertaba,,false,,conjugation::basic-verb
"despertarse, ns, pretérito imperfecto",despertarse,budzić się,to wake up,ns,pret_imperfecto,nos despertábamos,,false,,conjugation::basic-verb
"despertarse, vs, pretérito imperfecto",despertarse,budzić się,to wake up,vs,pret_imperfecto,os despertabais,,false,,conjugation::basic-verb
"despertarse, ellos, pretérito imperfecto",despertarse,budzić się,to wake up,ellos,pret_imperfecto,se despertaban,,false,,conjugation::basic-verb
"despertarse, tú, imperativo",despertarse,budzić się,to wake up,tu,imperativo,desp<em>i</em>értate,,true,,conjugation::basic-verb
"despertarse, usted, imperativo",despertarse,budzić się,to wake up,ud,imperativo,desp<em>i</em>értese,,true,,conjugation::basic-verb
"despertarse, ns, imperativo",despertarse,budzić się,to wake up,ns,imperativo,despertémonos,,false,,conjugation::basic-verb
"despertarse, vs, imperativo",despertarse,budzić się,to wake up,vs,imperativo,despertaos,,false,,conjugation::basic-verb
"despertarse, ustedes, imperativo",despertarse,budzić się,to wake up,uds,imperativo,desp<em>i</em>értense,,true,,conjugation::basic-verb
"despertarse, yo, futuro",despertarse,budzić się,to wake up,yo,futuro_simple,me despertaré,,false,,conjugation::basic-verb
"despertarse, tú, futuro",despertarse,budzić się,to wake up,tu,futuro_simple,te despertarás,,false,,conjugation::basic-verb
"despertarse, él, futuro",despertarse,budzić się,to wake up,el,futuro_simple,se despertará,,false,,conjugation::basic-verb
"despertarse, ns, futuro",despertarse,budzić się,to wake up,ns,futuro_simple,nos despertaremos,,false,,conjugation::basic-verb
"despertarse, vs, futuro",despertarse,budzić się,to wake up,vs,futuro_simple,os despertaréis,,false,,conjugation::basic-verb
"despertarse, ellos, futuro",despertarse,budzić się,to wake up,ellos,futuro_simple,se despertarán,,false,,conjugation::basic-verb
"doler, yo, presente",doler,boleć,to hurt,yo,presente,d<em>ue</em>lo,,true,,
"doler, tú, presente",doler,boleć,to hurt,tu,presente,d<em>ue</em>les,,true,,
"doler, él, presente",doler,boleć,to hurt,el,presente,d<em>ue</em>le,,true,,
"doler, ns, presente",doler,boleć,to hurt,ns,presente,dolemos,,false,,
"doler, vs, presente",doler,boleć,to hurt,vs,presente,doléis,,false,,
"doler, ellos, presente",doler,boleć,to hurt,ellos,presente,d<em>ue</em>len,,true,,
"doler, yo, pret. indefinido",doler,boleć,to hurt,yo,pret_indefinido,dolí,,false,,
"doler, tú, pret. indefinido",doler,boleć,to hurt,tu,pret_indefinido,doliste,,false,,
"doler, él, pret. indefinido",doler,boleć,to hurt,el,pret_indefinido,dolió,,false,,
"doler, ns, pret. indefinido",doler,boleć,to hurt,ns,pret_indefinido,dolimos,,false,,
"doler, vs, pret. indefinido",doler,boleć,to hurt,vs,pret_indefinido,dolisteis,,false,,
"doler, ellos, pret. indefinido",doler,boleć,to hurt,ellos,pret_indefinido,dolieron,,false,,
"doler, yo, pret. perfecto",doler,boleć,to hurt,yo,pret_perfecto,he dolido,,false,,
"doler, tú, pret. perfecto",doler,boleć,to hurt,tu,pret_perfecto,has dolido,,false,,
"doler, él, pret. perfecto",doler,boleć,to hurt,el,pret_perfecto,ha dolido,,false,,
"doler, ns, pret. perfecto",doler,boleć,to hurt,ns,pret_perfecto,hemos dolido,,false,,
"doler, vs, pret. perfecto",doler,boleć,to hurt,vs,pret_perfecto,habéis dolido,,false,,
"doler, ellos, pret. perfecto",doler,boleć,to hurt,ellos,pret_perfecto,han dolido,,false,,
"doler, yo, presente progresivo",doler,boleć,to hurt,yo,presente_progresivo,estoy doliendo,,false,,
"doler, tú, presente progresivo",doler,boleć,to hurt,tu,presente_progresivo,estás doliendo,,false,,
"doler, él, presente progresivo",doler,boleć,to hurt,el,presente_progresivo,está doliendo,,false,,
"doler, ns, presente progresivo",doler,boleć,to hurt,ns,presente_progresivo,estamos doliendo,,false,,
"doler, vs, presente progresivo",doler,boleć,to hurt,vs,presente_progresivo,estáis doliendo,,false,,
"doler, ellos, presente progresivo",doler,boleć,to hurt,ellos,presente_progresivo,están doliendo,,false,,
"doler, yo, pretérito imperfecto",doler,boleć,to hurt,yo,pret_imperfecto,dolía,,false,,
"doler, tú, pretérito imperfecto",doler,boleć,to hurt,tu,pret_imperfecto,dolías,,false,,
"doler, él, pretérito imperfecto",doler,boleć,to hurt,el,pret_imperfecto,dolía,,false,,
"doler, ns, pretérito imperfecto",doler,boleć,to hurt,ns,pret_imperfecto,dolíamos,,false,,
